type,name,size,i,time,verification
sorting,heapsort,8,5,0.000010,1
sorting,heapsort,8,6,0.000011,1
sorting,heapsort,8,7,0.000013,1
sorting,heapsort,8,8,0.000010,1
sorting,heapsort,8,9,0.000010,1
sorting,heapsort,8,10,0.000007,1
sorting,heapsort,8,11,0.000011,1
sorting,heapsort,8,12,0.000013,1
sorting,heapsort,8,13,0.000010,1
sorting,heapsort,8,14,0.000006,1
sorting,heapsort,8,15,0.000007,1
sorting,heapsort,8,16,0.000007,1
sorting,heapsort,8,17,0.000006,1
sorting,heapsort,8,18,0.000007,1
sorting,heapsort,8,19,0.000006,1
sorting,heapsort,8,20,0.000007,1
sorting,heapsort,8,21,0.000007,1
sorting,heapsort,8,22,0.000006,1
sorting,heapsort,8,23,0.000007,1
sorting,heapsort,8,24,0.000007,1
sorting,heapsort,8,25,0.000006,1
sorting,heapsort,8,26,0.000007,1
sorting,heapsort,8,27,0.000006,1
sorting,heapsort,8,28,0.000007,1
sorting,heapsort,8,29,0.000006,1
sorting,heapsort,8,30,0.000007,1
sorting,heapsort,8,31,0.000006,1
sorting,heapsort,8,32,0.000007,1
sorting,heapsort,8,33,0.000007,1
sorting,heapsort,8,34,0.000007,1
sorting,heapsort,8,35,0.000006,1
sorting,heapsort,8,36,0.000007,1
sorting,heapsort,8,37,0.000007,1
sorting,heapsort,8,38,0.000006,1
sorting,heapsort,8,39,0.000007,1
sorting,heapsort,16,0,0.000027,1
sorting,heapsort,16,1,0.000031,1
sorting,heapsort,16,2,0.000031,1
sorting,heapsort,16,3,0.000026,1
sorting,heapsort,16,4,0.000028,1
sorting,heapsort,16,5,0.000026,1
sorting,heapsort,16,6,0.000027,1
sorting,heapsort,16,7,0.000030,1
sorting,heapsort,16,8,0.000030,1
sorting,heapsort,16,9,0.000030,1
sorting,heapsort,16,10,0.000013,1
sorting,heapsort,16,11,0.000013,1
sorting,heapsort,16,12,0.000013,1
sorting,heapsort,16,13,0.000012,1
sorting,heapsort,16,14,0.000012,1
sorting,heapsort,16,15,0.000012,1
sorting,heapsort,16,16,0.000013,1
sorting,heapsort,16,17,0.000013,1
sorting,heapsort,16,18,0.000013,1
sorting,heapsort,16,19,0.000013,1
sorting,heapsort,16,20,0.000013,1
sorting,heapsort,16,21,0.000012,1
sorting,heapsort,16,22,0.000012,1
sorting,heapsort,16,23,0.000012,1
sorting,heapsort,16,24,0.000012,1
sorting,heapsort,16,25,0.000012,1
sorting,heapsort,16,26,0.000013,1
sorting,heapsort,16,27,0.000013,1
sorting,heapsort,16,28,0.000012,1
sorting,heapsort,16,29,0.000012,1
sorting,heapsort,16,30,0.000012,1
sorting,heapsort,16,31,0.000012,1
sorting,heapsort,16,32,0.000013,1
sorting,heapsort,16,33,0.000012,1
sorting,heapsort,16,34,0.000012,1
sorting,heapsort,16,35,0.000012,1
sorting,heapsort,16,36,0.000013,1
sorting,heapsort,16,37,0.000012,1
sorting,heapsort,16,38,0.000013,1
sorting,heapsort,16,39,0.000013,1
sorting,heapsort,32,0,0.000072,1
sorting,heapsort,32,1,0.000076,1
sorting,heapsort,32,2,0.000075,1
sorting,heapsort,32,3,0.000084,1
sorting,heapsort,32,4,0.000082,1
sorting,heapsort,32,5,0.000081,1
sorting,heapsort,32,6,0.000084,1
sorting,heapsort,32,7,0.000085,1
sorting,heapsort,32,8,0.000073,1
sorting,heapsort,32,9,0.000072,1
sorting,heapsort,32,10,0.000024,1
sorting,heapsort,32,11,0.000038,1
sorting,heapsort,32,12,0.000025,1
sorting,heapsort,32,13,0.000025,1
sorting,heapsort,32,14,0.000025,1
sorting,heapsort,32,15,0.000024,1
sorting,heapsort,32,16,0.000025,1
sorting,heapsort,32,17,0.000024,1
sorting,heapsort,32,18,0.000024,1
sorting,heapsort,32,19,0.000024,1
sorting,heapsort,32,20,0.000025,1
sorting,heapsort,32,21,0.000024,1
sorting,heapsort,32,22,0.000024,1
sorting,heapsort,32,23,0.000024,1
sorting,heapsort,32,24,0.000024,1
sorting,heapsort,32,25,0.000025,1
sorting,heapsort,32,26,0.000025,1
sorting,heapsort,32,27,0.000025,1
sorting,heapsort,32,28,0.000025,1
sorting,heapsort,32,29,0.000025,1
sorting,heapsort,32,30,0.000025,1
sorting,heapsort,32,31,0.000025,1
sorting,heapsort,32,32,0.000024,1
sorting,heapsort,32,33,0.000024,1
sorting,heapsort,32,34,0.000025,1
sorting,heapsort,32,35,0.000024,1
sorting,heapsort,32,36,0.000025,1
sorting,heapsort,32,37,0.000024,1
sorting,heapsort,32,38,0.000024,1
sorting,heapsort,32,39,0.000025,1
sorting,heapsort,64,0,0.000179,1
sorting,heapsort,64,1,0.000178,1
sorting,heapsort,64,2,0.000178,1
sorting,heapsort,64,3,0.000171,1
sorting,heapsort,64,4,0.000174,1
sorting,heapsort,64,5,0.000180,1
sorting,heapsort,64,6,0.000190,1
sorting,heapsort,64,7,0.000195,1
sorting,heapsort,64,8,0.000191,1
sorting,heapsort,64,9,0.000196,1
sorting,heapsort,64,10,0.000135,1
sorting,heapsort,64,11,0.000136,1
sorting,heapsort,64,12,0.000153,1
sorting,heapsort,64,13,0.000148,1
sorting,heapsort,64,14,0.000150,1
sorting,heapsort,64,15,0.000151,1
sorting,heapsort,64,16,0.000140,1
sorting,heapsort,64,17,0.000145,1
sorting,heapsort,64,18,0.000151,1
sorting,heapsort,64,19,0.000154,1
sorting,heapsort,64,20,0.000072,1
sorting,heapsort,64,21,0.000047,1
sorting,heapsort,64,22,0.000047,1
sorting,heapsort,64,23,0.000047,1
sorting,heapsort,64,24,0.000059,1
sorting,heapsort,64,25,0.000047,1
sorting,heapsort,64,26,0.000049,1
sorting,heapsort,64,27,0.000048,1
sorting,heapsort,64,28,0.000048,1
sorting,heapsort,64,29,0.000048,1
sorting,heapsort,64,30,0.000048,1
sorting,heapsort,64,31,0.000048,1
sorting,heapsort,64,32,0.000049,1
sorting,heapsort,64,33,0.000048,1
sorting,heapsort,64,34,0.000048,1
sorting,heapsort,64,35,0.000074,1
sorting,heapsort,64,36,0.000049,1
sorting,heapsort,64,37,0.000063,1
sorting,heapsort,64,38,0.000052,1
sorting,heapsort,64,39,0.000048,1
sorting,heapsort,128,0,0.000474,1
sorting,heapsort,128,1,0.000420,1
sorting,heapsort,128,2,0.000411,1
sorting,heapsort,128,3,0.000426,1
sorting,heapsort,128,4,0.000407,1
sorting,heapsort,128,5,0.000420,1
sorting,heapsort,128,6,0.000422,1
sorting,heapsort,128,7,0.000418,1
sorting,heapsort,128,8,0.000424,1
sorting,heapsort,128,9,0.000417,1
sorting,heapsort,128,10,0.000376,1
sorting,heapsort,128,11,0.000360,1
sorting,heapsort,128,12,0.000363,1
sorting,heapsort,128,13,0.000368,1
sorting,heapsort,128,14,0.000363,1
sorting,heapsort,128,15,0.000348,1
sorting,heapsort,128,16,0.000358,1
sorting,heapsort,128,17,0.000379,1
sorting,heapsort,128,18,0.000346,1
sorting,heapsort,128,19,0.000365,1
sorting,heapsort,128,20,0.000191,1
sorting,heapsort,128,21,0.000122,1
sorting,heapsort,128,22,0.000104,1
sorting,heapsort,128,23,0.000124,1
sorting,heapsort,128,24,0.000116,1
sorting,heapsort,128,25,0.000110,1
sorting,heapsort,128,26,0.000107,1
sorting,heapsort,128,27,0.000094,1
sorting,heapsort,128,28,0.000107,1
sorting,heapsort,128,29,0.000104,1
sorting,heapsort,128,30,0.000144,1
sorting,heapsort,128,31,0.000104,1
sorting,heapsort,128,32,0.000090,1
sorting,heapsort,128,33,0.000116,1
sorting,heapsort,128,34,0.000148,1
sorting,heapsort,128,35,0.000092,1
sorting,heapsort,128,36,0.000092,1
sorting,heapsort,128,37,0.000092,1
sorting,heapsort,128,38,0.000093,1
sorting,heapsort,128,39,0.000092,1
sorting,heapsort,256,0,0.000910,1
sorting,heapsort,256,1,0.001115,1
sorting,heapsort,256,2,0.000970,1
sorting,heapsort,256,3,0.000955,1
sorting,heapsort,256,4,0.000904,1
sorting,heapsort,256,5,0.000929,1
sorting,heapsort,256,6,0.000933,1
sorting,heapsort,256,7,0.000979,1
sorting,heapsort,256,8,0.000933,1
sorting,heapsort,256,9,0.000954,1
sorting,heapsort,256,10,0.000895,1
sorting,heapsort,256,11,0.000873,1
sorting,heapsort,256,12,0.000883,1
sorting,heapsort,256,13,0.000878,1
sorting,heapsort,256,14,0.000871,1
sorting,heapsort,256,15,0.000885,1
sorting,heapsort,256,16,0.000868,1
sorting,heapsort,256,17,0.000862,1
sorting,heapsort,256,18,0.000882,1
sorting,heapsort,256,19,0.000855,1
sorting,heapsort,256,20,0.000182,1
sorting,heapsort,256,21,0.000180,1
sorting,heapsort,256,22,0.000180,1
sorting,heapsort,256,23,0.000180,1
sorting,heapsort,256,24,0.000179,1
sorting,heapsort,256,25,0.000181,1
sorting,heapsort,256,26,0.000180,1
sorting,heapsort,256,27,0.000180,1
sorting,heapsort,256,28,0.000181,1
sorting,heapsort,256,29,0.000180,1
sorting,heapsort,256,30,0.000179,1
sorting,heapsort,256,31,0.000180,1
sorting,heapsort,256,32,0.000181,1
sorting,heapsort,256,33,0.000178,1
sorting,heapsort,256,34,0.000179,1
sorting,heapsort,256,35,0.000195,1
sorting,heapsort,256,36,0.000182,1
sorting,heapsort,256,37,0.000197,1
sorting,heapsort,256,38,0.000185,1
sorting,heapsort,256,39,0.000185,1
sorting,heapsort,512,0,0.002162,1
sorting,heapsort,512,1,0.002168,1
sorting,heapsort,512,2,0.002325,1
sorting,heapsort,512,3,0.002123,1
sorting,heapsort,512,4,0.002063,1
sorting,heapsort,512,5,0.002095,1
sorting,heapsort,512,6,0.002097,1
sorting,heapsort,512,7,0.002100,1
sorting,heapsort,512,8,0.002096,1
sorting,heapsort,512,9,0.002080,1
sorting,heapsort,512,10,0.002008,1
sorting,heapsort,512,11,0.002021,1
sorting,heapsort,512,12,0.001883,1
sorting,heapsort,512,13,0.001921,1
sorting,heapsort,512,14,0.001899,1
sorting,heapsort,512,15,0.002386,1
sorting,heapsort,512,16,0.001890,1
sorting,heapsort,512,17,0.001894,1
sorting,heapsort,512,18,0.001931,1
sorting,heapsort,512,19,0.001902,1
sorting,heapsort,512,20,0.001082,1
sorting,heapsort,512,21,0.001101,1
sorting,heapsort,512,22,0.001063,1
sorting,heapsort,512,23,0.001051,1
sorting,heapsort,512,24,0.001043,1
sorting,heapsort,512,25,0.001032,1
sorting,heapsort,512,26,0.001052,1
sorting,heapsort,512,27,0.001064,1
sorting,heapsort,512,28,0.001059,1
sorting,heapsort,512,29,0.000996,1
sorting,heapsort,512,30,0.000348,1
sorting,heapsort,512,31,0.000348,1
sorting,heapsort,512,32,0.000347,1
sorting,heapsort,512,33,0.000347,1
sorting,heapsort,512,34,0.000345,1
sorting,heapsort,512,35,0.000347,1
sorting,heapsort,512,36,0.000347,1
sorting,heapsort,512,37,0.000352,1
sorting,heapsort,512,38,0.000345,1
sorting,heapsort,512,39,0.000345,1
sorting,heapsort,1024,0,0.005306,1
sorting,heapsort,1024,1,0.004705,1
sorting,heapsort,1024,2,0.004627,1
sorting,heapsort,1024,3,0.004494,1
sorting,heapsort,1024,4,0.004507,1
sorting,heapsort,1024,5,0.004483,1
sorting,heapsort,1024,6,0.004919,1
sorting,heapsort,1024,7,0.004433,1
sorting,heapsort,1024,8,0.004483,1
sorting,heapsort,1024,9,0.004439,1
sorting,heapsort,1024,10,0.004322,1
sorting,heapsort,1024,11,0.004346,1
sorting,heapsort,1024,12,0.004926,1
sorting,heapsort,1024,13,0.004359,1
sorting,heapsort,1024,14,0.004386,1
sorting,heapsort,1024,15,0.004423,1
sorting,heapsort,1024,16,0.004354,1
sorting,heapsort,1024,17,0.004353,1
sorting,heapsort,1024,18,0.004852,1
sorting,heapsort,1024,19,0.004380,1
sorting,heapsort,1024,20,0.003583,1
sorting,heapsort,1024,21,0.004464,1
sorting,heapsort,1024,22,0.003813,1
sorting,heapsort,1024,23,0.003824,1
sorting,heapsort,1024,24,0.003557,1
sorting,heapsort,1024,25,0.004136,1
sorting,heapsort,1024,26,0.003748,1
sorting,heapsort,1024,27,0.003538,1
sorting,heapsort,1024,28,0.003548,1
sorting,heapsort,1024,29,0.003614,1
sorting,heapsort,1024,30,0.000695,1
sorting,heapsort,1024,31,0.000710,1
sorting,heapsort,1024,32,0.000693,1
sorting,heapsort,1024,33,0.000697,1
sorting,heapsort,1024,34,0.000693,1
sorting,heapsort,1024,35,0.000699,1
sorting,heapsort,1024,36,0.000691,1
sorting,heapsort,1024,37,0.000692,1
sorting,heapsort,1024,38,0.000692,1
sorting,heapsort,1024,39,0.000693,1
sorting,heapsort,2048,0,0.010424,1
sorting,heapsort,2048,1,0.009992,1
sorting,heapsort,2048,2,0.010052,1
sorting,heapsort,2048,3,0.010242,1
sorting,heapsort,2048,4,0.010418,1
sorting,heapsort,2048,5,0.010746,1
sorting,heapsort,2048,6,0.010171,1
sorting,heapsort,2048,7,0.010116,1
sorting,heapsort,2048,8,0.010585,1
sorting,heapsort,2048,9,0.010000,1
sorting,heapsort,2048,10,0.009690,1
sorting,heapsort,2048,11,0.010289,1
sorting,heapsort,2048,12,0.009650,1
sorting,heapsort,2048,13,0.009694,1
sorting,heapsort,2048,14,0.010297,1
sorting,heapsort,2048,15,0.009915,1
sorting,heapsort,2048,16,0.010183,1
sorting,heapsort,2048,17,0.009816,1
sorting,heapsort,2048,18,0.009696,1
sorting,heapsort,2048,19,0.010232,1
sorting,heapsort,2048,20,0.008957,1
sorting,heapsort,2048,21,0.008878,1
sorting,heapsort,2048,22,0.009356,1
sorting,heapsort,2048,23,0.008976,1
sorting,heapsort,2048,24,0.009460,1
sorting,heapsort,2048,25,0.009440,1
sorting,heapsort,2048,26,0.009105,1
sorting,heapsort,2048,27,0.008941,1
sorting,heapsort,2048,28,0.008868,1
sorting,heapsort,2048,29,0.009387,1
sorting,heapsort,2048,30,0.001503,1
sorting,heapsort,2048,31,0.001482,1
sorting,heapsort,2048,32,0.001473,1
sorting,heapsort,2048,33,0.001479,1
sorting,heapsort,2048,34,0.001510,1
sorting,heapsort,2048,35,0.001475,1
sorting,heapsort,2048,36,0.001501,1
sorting,heapsort,2048,37,0.001497,1
sorting,heapsort,2048,38,0.001474,1
sorting,heapsort,2048,39,0.001757,1
sorting,heapsort,4096,0,0.022999,1
sorting,heapsort,4096,1,0.023241,1
sorting,heapsort,4096,2,0.022443,1
sorting,heapsort,4096,3,0.022402,1
sorting,heapsort,4096,4,0.021877,1
sorting,heapsort,4096,5,0.022035,1
sorting,heapsort,4096,6,0.023126,1
sorting,heapsort,4096,7,0.022374,1
sorting,heapsort,4096,8,0.022434,1
sorting,heapsort,4096,9,0.021977,1
sorting,heapsort,4096,10,0.021906,1
sorting,heapsort,4096,11,0.022593,1
sorting,heapsort,4096,12,0.022065,1
sorting,heapsort,4096,13,0.021425,1
sorting,heapsort,4096,14,0.021455,1
sorting,heapsort,4096,15,0.022071,1
sorting,heapsort,4096,16,0.022661,1
sorting,heapsort,4096,17,0.022080,1
sorting,heapsort,4096,18,0.021490,1
sorting,heapsort,4096,19,0.022024,1
sorting,heapsort,4096,20,0.020961,1
sorting,heapsort,4096,21,0.021596,1
sorting,heapsort,4096,22,0.020492,1
sorting,heapsort,4096,23,0.021091,1
sorting,heapsort,4096,24,0.020780,1
sorting,heapsort,4096,25,0.021746,1
sorting,heapsort,4096,26,0.021480,1
sorting,heapsort,4096,27,0.020896,1
sorting,heapsort,4096,28,0.020788,1
sorting,heapsort,4096,29,0.020491,1
sorting,heapsort,4096,30,0.011370,1
sorting,heapsort,4096,31,0.011108,1
sorting,heapsort,4096,32,0.011754,1
sorting,heapsort,4096,33,0.011057,1
sorting,heapsort,4096,34,0.010748,1
sorting,heapsort,4096,35,0.011365,1
sorting,heapsort,4096,36,0.010931,1
sorting,heapsort,4096,37,0.011400,1
sorting,heapsort,4096,38,0.010934,1
sorting,heapsort,4096,39,0.011069,1
sorting,heapsort,8192,0,0.056840,1
sorting,heapsort,8192,1,0.057317,1
sorting,heapsort,8192,2,0.055739,1
sorting,heapsort,8192,3,0.055486,1
sorting,heapsort,8192,4,0.050564,1
sorting,heapsort,8192,5,0.048789,1
sorting,heapsort,8192,6,0.050199,1
sorting,heapsort,8192,7,0.049124,1
sorting,heapsort,8192,8,0.049680,1
sorting,heapsort,8192,9,0.048846,1
sorting,heapsort,8192,10,0.048648,1
sorting,heapsort,8192,11,0.047892,1
sorting,heapsort,8192,12,0.048638,1
sorting,heapsort,8192,13,0.049770,1
sorting,heapsort,8192,14,0.050985,1
sorting,heapsort,8192,15,0.047225,1
sorting,heapsort,8192,16,0.048586,1
sorting,heapsort,8192,17,0.047547,1
sorting,heapsort,8192,18,0.048610,1
sorting,heapsort,8192,19,0.048170,1
sorting,heapsort,8192,20,0.047123,1
sorting,heapsort,8192,21,0.046534,1
sorting,heapsort,8192,22,0.047111,1
sorting,heapsort,8192,23,0.046693,1
sorting,heapsort,8192,24,0.046654,1
sorting,heapsort,8192,25,0.046874,1
sorting,heapsort,8192,26,0.046565,1
sorting,heapsort,8192,27,0.046335,1
sorting,heapsort,8192,28,0.047176,1
sorting,heapsort,8192,29,0.046161,1
sorting,heapsort,8192,30,0.036307,1
sorting,heapsort,8192,31,0.036387,1
sorting,heapsort,8192,32,0.035579,1
sorting,heapsort,8192,33,0.036116,1
sorting,heapsort,8192,34,0.037745,1
sorting,heapsort,8192,35,0.035726,1
sorting,heapsort,8192,36,0.035942,1
sorting,heapsort,8192,37,0.036371,1
sorting,heapsort,8192,38,0.036487,1
sorting,heapsort,8192,39,0.035978,1
sorting,heapsort,16384,0,0.107304,1
sorting,heapsort,16384,1,0.107742,1
sorting,heapsort,16384,2,0.107817,1
sorting,heapsort,16384,3,0.107416,1
sorting,heapsort,16384,4,0.107091,1
sorting,heapsort,16384,5,0.107423,1
sorting,heapsort,16384,6,0.109628,1
sorting,heapsort,16384,7,0.107352,1
sorting,heapsort,16384,8,0.106914,1
sorting,heapsort,16384,9,0.107535,1
sorting,heapsort,16384,10,0.105355,1
sorting,heapsort,16384,11,0.104783,1
sorting,heapsort,16384,12,0.104429,1
sorting,heapsort,16384,13,0.104746,1
sorting,heapsort,16384,14,0.104541,1
sorting,heapsort,16384,15,0.111360,1
sorting,heapsort,16384,16,0.104465,1
sorting,heapsort,16384,17,0.104875,1
sorting,heapsort,16384,18,0.104489,1
sorting,heapsort,16384,19,0.104959,1
sorting,heapsort,16384,20,0.102219,1
sorting,heapsort,16384,21,0.101996,1
sorting,heapsort,16384,22,0.102542,1
sorting,heapsort,16384,23,0.102730,1
sorting,heapsort,16384,24,0.106441,1
sorting,heapsort,16384,25,0.102376,1
sorting,heapsort,16384,26,0.102689,1
sorting,heapsort,16384,27,0.102511,1
sorting,heapsort,16384,28,0.102096,1
sorting,heapsort,16384,29,0.102401,1
sorting,heapsort,16384,30,0.090137,1
sorting,heapsort,16384,31,0.091333,1
sorting,heapsort,16384,32,0.090156,1
sorting,heapsort,16384,33,0.093203,1
sorting,heapsort,16384,34,0.090171,1
sorting,heapsort,16384,35,0.090344,1
sorting,heapsort,16384,36,0.089527,1
sorting,heapsort,16384,37,0.090523,1
sorting,heapsort,16384,38,0.089683,1
sorting,heapsort,16384,39,0.090922,1
sorting,heapsort,32768,0,0.229999,1
sorting,heapsort,32768,1,0.237679,1
sorting,heapsort,32768,2,0.230303,1
sorting,heapsort,32768,3,0.231376,1
sorting,heapsort,32768,4,0.233954,1
sorting,heapsort,32768,5,0.241164,1
sorting,heapsort,32768,6,0.235600,1
sorting,heapsort,32768,7,0.231318,1
sorting,heapsort,32768,8,0.233632,1
sorting,heapsort,32768,9,0.240097,1
sorting,heapsort,32768,10,0.227713,1
sorting,heapsort,32768,11,0.223887,1
sorting,heapsort,32768,12,0.226462,1
sorting,heapsort,32768,13,0.231000,1
sorting,heapsort,32768,14,0.229415,1
sorting,heapsort,32768,15,0.223892,1
sorting,heapsort,32768,16,0.227045,1
sorting,heapsort,32768,17,0.234724,1
sorting,heapsort,32768,18,0.236763,1
sorting,heapsort,32768,19,0.225108,1
sorting,heapsort,32768,20,0.218846,1
sorting,heapsort,32768,21,0.226012,1
sorting,heapsort,32768,22,0.219413,1
sorting,heapsort,32768,23,0.219485,1
sorting,heapsort,32768,24,0.218443,1
sorting,heapsort,32768,25,0.221424,1
sorting,heapsort,32768,26,0.230434,1
sorting,heapsort,32768,27,0.236338,1
sorting,heapsort,32768,28,0.219366,1
sorting,heapsort,32768,29,0.219358,1
sorting,heapsort,32768,30,0.218693,1
sorting,heapsort,32768,31,0.207895,1
sorting,heapsort,32768,32,0.206784,1
sorting,heapsort,32768,33,0.207491,1
sorting,heapsort,32768,34,0.213584,1
sorting,heapsort,32768,35,0.217635,1
sorting,heapsort,32768,36,0.209984,1
sorting,heapsort,32768,37,0.210558,1
sorting,heapsort,32768,38,0.209130,1
sorting,heapsort,32768,39,0.211765,1
sorting,quicksort,1,0,0.000001,1
sorting,quicksort,1,1,0.000001,1
sorting,quicksort,1,2,0.000000,1
sorting,quicksort,1,3,0.000000,1
sorting,quicksort,1,4,0.000000,1
sorting,quicksort,1,5,0.000000,1
sorting,quicksort,1,6,0.000000,1
sorting,quicksort,1,7,0.000000,1
sorting,quicksort,1,8,0.000001,1
sorting,quicksort,1,9,0.000001,1
sorting,quicksort,1,10,0.000001,1
sorting,quicksort,1,11,0.000001,1
sorting,quicksort,1,12,0.000001,1
sorting,quicksort,1,13,0.000001,1
sorting,quicksort,1,14,0.000000,1
sorting,quicksort,1,15,0.000015,1
sorting,quicksort,1,16,0.000001,1
sorting,quicksort,1,17,0.000001,1
sorting,quicksort,1,18,0.000000,1
sorting,quicksort,1,19,0.000001,1
sorting,quicksort,1,20,0.000000,1
sorting,quicksort,1,21,0.000001,1
sorting,quicksort,1,22,0.000000,1
sorting,quicksort,1,23,0.000000,1
sorting,quicksort,1,24,0.000000,1
sorting,quicksort,1,25,0.000001,1
sorting,quicksort,1,26,0.000000,1
sorting,quicksort,1,27,0.000000,1
sorting,quicksort,1,28,0.000001,1
sorting,quicksort,1,29,0.000000,1
sorting,quicksort,1,30,0.000001,1
sorting,quicksort,1,31,0.000000,1
sorting,quicksort,1,32,0.000001,1
sorting,quicksort,1,33,0.000001,1
sorting,quicksort,1,34,0.000001,1
sorting,quicksort,1,35,0.000000,1
sorting,quicksort,1,36,0.000000,1
sorting,quicksort,1,37,0.000000,1
sorting,quicksort,1,38,0.000000,1
sorting,quicksort,1,39,0.000000,1
sorting,quicksort,2,0,0.000004,1
sorting,quicksort,2,1,0.000002,1
sorting,quicksort,2,2,0.000002,1
sorting,quicksort,2,3,0.000002,1
sorting,quicksort,2,4,0.000002,1
sorting,quicksort,2,5,0.000001,1
sorting,quicksort,2,6,0.000002,1
sorting,quicksort,2,7,0.000002,1
sorting,quicksort,2,8,0.000002,1
sorting,quicksort,2,9,0.000001,1
sorting,quicksort,2,10,0.000002,1
sorting,quicksort,2,11,0.000001,1
sorting,quicksort,2,12,0.000001,1
sorting,quicksort,2,13,0.000002,1
sorting,quicksort,2,14,0.000001,1
sorting,quicksort,2,15,0.000002,1
sorting,quicksort,2,16,0.000001,1
sorting,quicksort,2,17,0.000002,1
sorting,quicksort,2,18,0.000001,1
sorting,quicksort,2,19,0.000002,1
sorting,quicksort,2,20,0.000002,1
sorting,quicksort,2,21,0.000002,1
sorting,quicksort,2,22,0.000002,1
sorting,quicksort,2,23,0.000002,1
sorting,quicksort,2,24,0.000001,1
sorting,quicksort,2,25,0.000002,1
sorting,quicksort,2,26,0.000002,1
sorting,quicksort,2,27,0.000002,1
sorting,quicksort,2,28,0.000002,1
sorting,quicksort,2,29,0.000001,1
sorting,quicksort,2,30,0.000001,1
sorting,quicksort,2,31,0.000002,1
sorting,quicksort,2,32,0.000001,1
sorting,quicksort,2,33,0.000002,1
sorting,quicksort,2,34,0.000001,1
sorting,quicksort,2,35,0.000002,1
sorting,quicksort,2,36,0.000002,1
sorting,quicksort,2,37,0.000001,1
sorting,quicksort,2,38,0.000002,1
sorting,quicksort,2,39,0.000001,1
sorting,quicksort,4,0,0.000004,1
sorting,quicksort,4,1,0.000003,1
sorting,quicksort,4,2,0.000003,1
sorting,quicksort,4,3,0.000003,1
sorting,quicksort,4,4,0.000002,1
sorting,quicksort,4,5,0.000002,1
sorting,quicksort,4,6,0.000003,1
sorting,quicksort,4,7,0.000003,1
sorting,quicksort,4,8,0.000002,1
sorting,quicksort,4,9,0.000003,1
sorting,quicksort,4,10,0.000002,1
sorting,quicksort,4,11,0.000002,1
sorting,quicksort,4,12,0.000002,1
sorting,quicksort,4,13,0.000002,1
sorting,quicksort,4,14,0.000002,1
sorting,quicksort,4,15,0.000002,1
sorting,quicksort,4,16,0.000002,1
sorting,quicksort,4,17,0.000002,1
sorting,quicksort,4,18,0.000002,1
sorting,quicksort,4,19,0.000002,1
sorting,quicksort,4,20,0.000002,1
sorting,quicksort,4,21,0.000002,1
sorting,quicksort,4,22,0.000003,1
sorting,quicksort,4,23,0.000002,1
sorting,quicksort,4,24,0.000002,1
sorting,quicksort,4,25,0.000002,1
sorting,quicksort,4,26,0.000002,1
sorting,quicksort,4,27,0.000002,1
sorting,quicksort,4,28,0.000002,1
sorting,quicksort,4,29,0.000002,1
sorting,quicksort,4,30,0.000002,1
sorting,quicksort,4,31,0.000002,1
sorting,quicksort,4,32,0.000002,1
sorting,quicksort,4,33,0.000002,1
sorting,quicksort,4,34,0.000002,1
sorting,quicksort,4,35,0.000002,1
sorting,quicksort,4,36,0.000002,1
sorting,quicksort,4,37,0.000002,1
sorting,quicksort,4,38,0.000002,1
sorting,quicksort,4,39,0.000002,1
sorting,quicksort,8,0,0.000005,1
sorting,quicksort,8,1,0.000005,1
sorting,quicksort,8,2,0.000004,1
sorting,quicksort,8,3,0.000005,1
sorting,quicksort,8,4,0.000006,1
sorting,quicksort,8,5,0.000005,1
sorting,quicksort,8,6,0.000004,1
sorting,quicksort,8,7,0.000006,1
sorting,quicksort,8,8,0.000004,1
sorting,quicksort,8,9,0.000004,1
sorting,quicksort,8,10,0.000003,1
sorting,quicksort,8,11,0.000004,1
sorting,quicksort,8,12,0.000002,1
sorting,quicksort,8,13,0.000003,1
sorting,quicksort,8,14,0.000003,1
sorting,quicksort,8,15,0.000003,1
sorting,quicksort,8,16,0.000003,1
sorting,quicksort,8,17,0.000003,1
sorting,quicksort,8,18,0.000003,1
sorting,quicksort,8,19,0.000003,1
sorting,quicksort,8,20,0.000003,1
sorting,quicksort,8,21,0.000003,1
sorting,quicksort,8,22,0.000003,1
sorting,quicksort,8,23,0.000003,1
sorting,quicksort,8,24,0.000003,1
sorting,quicksort,8,25,0.000003,1
sorting,quicksort,8,26,0.000003,1
sorting,quicksort,8,27,0.000003,1
sorting,quicksort,8,28,0.000003,1
sorting,quicksort,8,29,0.000003,1
sorting,quicksort,8,30,0.000003,1
sorting,quicksort,8,31,0.000003,1
sorting,quicksort,8,32,0.000003,1
sorting,quicksort,8,33,0.000003,1
sorting,quicksort,8,34,0.000003,1
sorting,quicksort,8,35,0.000003,1
sorting,quicksort,8,36,0.000003,1
sorting,quicksort,8,37,0.000003,1
sorting,quicksort,8,38,0.000003,1
sorting,quicksort,8,39,0.000003,1
sorting,quicksort,16,0,0.000013,1
sorting,quicksort,16,1,0.000009,1
sorting,quicksort,16,2,0.000011,1
sorting,quicksort,16,3,0.000010,1
sorting,quicksort,16,4,0.000010,1
sorting,quicksort,16,5,0.000008,1
sorting,quicksort,16,6,0.000010,1
sorting,quicksort,16,7,0.000009,1
sorting,quicksort,16,8,0.000009,1
sorting,quicksort,16,9,0.000010,1
sorting,quicksort,16,10,0.000005,1
sorting,quicksort,16,11,0.000005,1
